"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","dec"
30,54576,9,866,-7,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,1,1,0,0,"F"
23,49665,13,1596,-5,45,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,3,1,1,0,"T"
30,44239,6,0,-22,40,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,1,1,0,"F"
18,62120,9,2563,-17,60,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
10,21271,10,0,-28,18,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,0,0,"F"
28,62452,10,0,-12,60,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,0,0,"T"
9,67767,9,0,-1,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,0,0,"F"
28,107902,10,-634,-23,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
10,39206,10,0,13,40,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,3,1,1,0,"F"
12,69530,9,0,4,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
9,90181,8,0,-13,30,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,3,1,0,0,"F"
10,29375,10,0,0,9,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
18,76918,14,0,5,40,0,0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,3,0,0,0,"F"
21,30612,6,0,7,40,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,2,1,1,0,"F"
23,129948,13,0,4,50,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
30,16976,10,0,3,60,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
9,79622,7,-534,-9,40,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,3,1,1,0,"F"
23,85636,9,1108,1,45,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,"F"
9,13176,8,0,-6,32,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,3,1,0,0,"F"
16,63795,12,725,31,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"F"
10,9485,10,0,-23,40,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,3,1,0,0,"F"
20,66151,7,0,-4,40,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,2,1,1,0,"F"
25,10934,13,0,14,40,0,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,"T"
22,100176,10,0,26,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
22,59593,10,0,19,49,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
22,32755,9,0,-2,40,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,1,0,0,"F"
12,111452,9,0,4,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,0,0,0,"F"
31,38701,9,0,6,20,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,1,0,0,"F"
15,76632,6,0,-1,40,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,1,1,0,0,"F"
24,58964,9,2871,5,44,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,1,0,"T"
14,36334,10,0,-3,35,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
14,63115,9,0,-1,45,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"F"
18,49183,9,0,-2,85,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
17,52482,9,0,9,45,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,1,1,1,0,"F"
10,66638,10,0,-7,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,0,0,"F"
16,35749,11,0,18,45,0,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,0,1,1,0,"F"
20,34586,10,1314,-21,40,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
12,154273,13,0,5,40,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
20,50862,9,0,1,40,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
20,117543,12,0,3,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,"T"
19,87080,10,0,-25,45,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
14,9911,13,0,6,24,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,0,0,"F"
22,84715,10,-634,2,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
18,45343,5,0,0,30,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,2,1,1,0,"F"
19,74335,10,0,2,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
23,39104,5,0,20,40,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,"F"
14,83438,5,0,39,40,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,2,1,1,0,"F"
27,41004,10,0,-19,45,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
16,58728,14,0,2,60,0,0,0,0,0,0,1,0,0,12,0,0,0,1,0,0,0,2,1,1,0,"T"
22,39968,9,0,-3,50,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,0,0,"T"
16,57292,10,0,-21,40,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,1,0,0,"F"
31,13203,10,0,-2,80,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
10,58238,9,0,-14,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
20,71337,13,0,-1,37,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
13,16701,10,0,3,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,0,0,"F"
34,41490,9,0,19,60,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
30,8128,9,0,-13,40,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,1,0,0,"F"
12,92103,5,0,-4,40,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,2,1,1,0,"F"
18,310316,10,2166,-29,56,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,1,0,0,0,"F"
26,51447,14,2563,23,45,0,0,0,0,0,0,1,0,0,12,0,0,0,1,0,0,0,2,1,1,0,"T"
37,33863,15,0,-14,20,0,0,0,0,0,0,1,0,0,15,0,0,1,0,0,0,0,0,0,0,0,"F"
18,62470,13,0,3,50,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
32,57650,9,805,8,20,0,0,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
13,111036,9,0,-6,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"F"
10,41242,10,0,37,28,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,1,0,0,"F"
12,128513,9,0,20,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
12,66628,9,0,3,45,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,1,1,0,0,"F"
12,107553,13,0,-4,40,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,"F"
18,94154,10,0,13,60,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
15,33782,13,1034,18,55,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,0,0,"T"
30,76354,10,-629,-1,40,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
33,72399,9,0,-16,10,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
24,45972,10,0,14,40,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,0,1,0,"T"
26,10487,9,0,23,38,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"F"
15,141021,9,0,10,35,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,"F"
14,32075,9,0,4,45,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
14,103207,10,0,-5,60,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,0,1,0,"F"
10,116347,9,0,5,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
18,74844,10,0,-7,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"F"
20,62822,9,0,1,35,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,0,0,"F"
10,49431,9,0,7,20,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
23,65945,9,-557,13,50,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
10,102457,10,0,21,15,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
20,59958,7,0,22,40,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,1,0,0,0,"F"
20,29638,12,0,-3,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"F"
18,81136,9,0,13,50,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
13,43644,9,0,9,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,0,0,0,"F"
14,57933,13,0,-20,10,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,"F"
45,28184,9,0,-11,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
13,112323,13,0,-6,28,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
18,202616,13,0,4,40,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
12,58457,10,0,4,40,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,3,1,0,0,"F"
26,33409,13,0,-16,40,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,0,2,1,0,0,"T"
32,12364,11,0,-4,25,0,0,0,1,0,0,0,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"F"
12,78618,9,0,2,45,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
20,115616,11,0,-2,40,0,0,0,0,0,0,1,0,0,16,0,0,0,0,1,0,0,0,1,0,0,"F"
30,101059,10,-726,16,40,1,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
14,88690,13,0,9,80,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,"F"
24,72219,14,0,0,35,0,0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,1,1,0,"T"
10,16131,10,0,-2,84,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,3,1,1,0,"F"
12,108581,9,0,2,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
15,26434,11,0,-13,60,0,0,0,1,0,0,0,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"F"
22,49970,9,0,-10,42,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
22,19078,10,0,-18,45,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
28,19024,10,1046,12,40,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
32,9953,4,2563,23,60,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,2,1,1,0,"T"
30,38020,10,0,-5,40,1,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
20,57436,5,0,-17,40,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,2,1,1,0,"F"
20,133711,13,0,-4,40,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,1,0,1,1,0,0,"F"
22,50917,11,0,-20,3,0,0,0,1,0,0,0,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"F"
22,111664,10,1645,3,51,0,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,1,1,1,0,"T"
20,8976,14,0,12,40,0,0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,"F"
18,63450,9,0,-4,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,"F"
23,36233,10,0,-17,60,0,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,1,0,0,"F"
10,60113,11,-534,-34,30,0,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,0,1,0,0,"F"
13,113596,9,0,22,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
30,66649,9,0,3,32,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,2,1,1,0,"F"
24,62870,9,0,-2,48,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
20,113945,9,0,28,45,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,0,0,"F"
20,68823,13,0,-8,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
23,44646,14,9276,19,50,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,1,0,0,"T"
11,75875,9,0,-25,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"F"
12,54493,14,0,10,40,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,"F"
16,69897,13,0,5,42,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
13,94781,13,0,-4,50,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
12,70872,13,0,4,66,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
30,30897,9,0,-5,3,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
20,32563,10,0,30,48,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
24,123373,15,0,15,50,0,0,0,0,0,0,1,0,0,15,0,0,0,1,0,0,0,2,1,1,0,"T"
10,80021,10,0,3,25,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
18,40022,10,0,15,60,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,2,0,1,0,"F"
13,77213,9,0,13,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,0,0,"F"
30,47248,9,0,-24,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,"F"
10,56679,10,0,-15,40,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,3,1,0,0,"F"
18,113370,13,-616,1,70,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
11,31554,11,0,0,44,0,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,0,1,1,0,"F"
25,57647,10,0,-3,28,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,3,1,1,0,"F"
16,60290,11,0,-20,50,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,0,1,1,0,"T"
13,53244,9,0,-29,40,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,1,1,0,"F"
18,47427,10,0,-3,25,0,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,1,1,0,0,"F"
31,39565,9,0,2,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
13,55783,9,0,5,30,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
10,62931,9,0,6,35,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,0,1,0,"F"
25,80125,14,0,4,40,0,0,1,0,0,0,0,0,0,12,0,0,0,1,0,0,0,2,1,1,0,"T"
18,38851,13,0,-9,40,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,"F"
35,52812,15,0,25,35,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,0,0,2,1,1,0,"T"
12,29190,10,0,10,40,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,1,0,0,"F"
15,11270,13,0,3,99,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,"F"
27,62562,10,0,-17,38,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,1,0,0,"F"
22,48259,9,0,-3,40,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
10,83090,10,0,20,40,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,0,0,2,1,1,0,"F"
22,48259,13,0,14,40,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
13,70475,10,0,1,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
15,127051,10,0,17,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
15,63608,10,0,-13,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,0,0,0,"F"
22,62527,11,0,13,40,1,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"F"
16,20520,9,0,-15,50,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
23,66427,13,0,1,40,0,0,0,0,1,0,0,0,0,11,0,0,0,0,1,0,0,1,1,1,0,"F"
17,7547,9,0,20,40,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,"F"
18,54085,11,2283,4,40,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,0,1,0,0,"F"
14,113001,11,0,23,40,0,1,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"T"
32,27933,10,0,5,27,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
15,123663,14,0,4,40,0,0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,"F"
10,105814,10,0,9,15,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,0,0,0,"F"
30,61945,15,0,0,40,0,0,0,0,0,0,1,0,0,15,0,0,0,1,0,0,0,2,1,1,0,"T"
12,94204,11,0,-6,40,0,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,1,0,0,0,"F"
28,57118,11,0,21,20,0,0,0,0,0,0,1,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"F"
12,167671,3,0,13,40,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,1,0,"F"
32,71315,13,5008,3,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
20,53603,10,0,5,40,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,2,0,1,0,"F"
16,61911,9,0,21,30,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,0,0,"F"
18,120687,15,33333,0,50,0,0,0,1,0,0,0,0,0,15,0,0,0,1,0,0,0,2,1,1,0,"T"
14,72852,10,-587,14,40,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"F"
14,10387,9,0,5,40,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,"F"
24,32697,9,0,-17,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
11,8003,9,0,-4,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
21,84590,10,0,7,40,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,1,0,0,"F"
10,154098,10,0,-2,40,0,0,0,0,0,0,0,1,0,10,1,0,0,0,0,0,0,3,0,1,0,"F"
16,60457,9,0,14,35,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,1,1,0,0,"F"
30,43956,9,0,6,35,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,1,0,0,"F"
28,54043,3,-629,1,67,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,2,1,1,0,"T"
14,129371,2,0,-10,77,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,0,"F"
12,152850,2,0,26,96,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,1,1,0,"F"
25,40305,7,0,14,40,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,2,1,1,0,"F"
25,32992,13,5008,2,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
36,47944,8,0,-13,18,0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0,2,1,1,0,"F"
16,69038,6,0,5,40,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,1,1,1,0,"F"
14,71835,13,-616,-19,55,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
18,13378,9,0,0,30,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
23,34199,13,0,-12,40,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,1,1,0,0,"F"
16,65808,9,1671,-23,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
20,77345,10,0,-18,40,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
20,62690,11,0,-6,60,0,0,1,0,0,0,0,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"T"
10,15904,10,0,0,40,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,3,1,0,0,"F"
18,54101,10,0,1,35,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,0,0,"F"
24,58937,9,0,-5,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
10,49093,9,0,-2,40,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,"F"
28,57260,12,0,-29,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"F"
28,41127,9,-667,0,40,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,"F"
13,20241,13,0,-3,40,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,3,0,0,0,"F"
14,49394,9,0,-22,40,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,2,0,1,0,"F"
14,98312,9,1355,-2,45,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
18,74962,9,0,-6,40,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,2,1,1,0,"F"
22,59503,10,-753,2,60,0,0,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"F"
20,146232,14,0,-16,5,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,1,0,1,1,1,0,"T"
16,37141,13,0,-13,55,0,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
16,39634,13,0,1,45,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,1,1,0,0,"F"
14,64897,4,0,8,60,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,3,1,1,0,"F"
12,47409,13,0,-13,30,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,0,0,"F"
12,39194,13,0,7,48,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,3,1,1,0,"F"
20,51702,5,0,-43,40,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,2,1,1,0,"T"
13,63587,10,0,25,18,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
10,53903,10,0,-9,35,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,0,0,"F"
27,75944,8,0,25,40,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,2,1,1,0,"F"
24,47019,10,-780,6,50,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,1,1,0,"F"
30,44717,5,0,11,35,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0,"F"
45,51994,13,3522,-2,50,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
16,167584,13,0,3,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,0,0,"T"
12,78357,7,0,-4,50,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,2,1,1,0,"T"
18,63720,10,0,2,57,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
15,52807,13,0,3,25,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
34,15271,4,0,4,40,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,2,1,1,0,"F"
22,99330,12,0,11,50,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"F"
26,10081,12,5008,19,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,"T"
8,12870,7,0,-24,23,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,3,1,0,0,"F"
18,109434,12,0,-16,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,"F"
24,60516,12,0,-21,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,"F"
10,48846,9,0,-11,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
13,46664,13,0,17,40,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,0,0,"F"
20,59028,14,0,-7,35,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,"F"
34,37107,13,0,-9,16,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
17,91813,10,1726,-28,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
20,12907,9,0,-21,22,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,1,1,0,0,"F"
